id_station,n_station,ad_station,code_insee,xlongitude,ylatitude,puiss_max,accessibilite,type_prise,n_enseigne,date_maj
FR*SOD*P*GADP*5*_*_*_,PG,"Parking PG, Aéroport de Roissy-CDG",77294,2.605804,49.005505,3.7,24h/24,T2 - E/F,Paris Aéroports,2018-11-07
FR*SOD*P*GADP*1*_*_*_,P1,"Parking P1, Aéroport de Roissy-CDG",77282,2.541442,49.01387,3.7,24h/24,T2 - E/F,Paris Aéroports,2017-12-20
FR*SOD*P*GADP*2*_*_*_,PEF,"Parking PEF, Aéroport de Roissy-CDG",77291,2.576883,49.004442,3.7,24h/24,T2 - E/F,Paris Aéroports,2017-12-20
FR*SOD*P*GADP*2*_*_*_,PEF,"Parking PEF, Aéroport de Roissy-CDG",77291,2.576883,49.004442,3.7,24h/24,T2 - E/F,Paris Aéroports,2017-12-20
FR*SOD*P*GADP*6*_*_*_,PCD,"Parking PCD, Aéroport de Roissy-CDG",93073,2.566858,49.003828,3.7,24h/24,T2 - E/F,Paris Aéroports,2018-11-07
FR*SOD*P*GADP*1*_*_*_,P1,"Parking P1, Aéroport de Roissy-CDG",77282,2.541442,49.01387,3.7,24h/24,T2 - E/F,Paris Aéroports,2017-12-20
FR*SOD*P*GADP*5*_*_*_,PG,"Parking PG, Aéroport de Roissy-CDG",77294,2.605804,49.005505,3.7,24h/24,T2 - E/F,Paris Aéroports,2018-11-07
FR*SOD*P*GADP*5*_*_*_,PG,"Parking PG, Aéroport de Roissy-CDG",77294,2.605804,49.005505,3.7,24h/24,T2 - E/F,Paris Aéroports,2018-11-07
FR*SOD*P*GADP*2*_*_*_,PEF,"Parking PEF, Aéroport de Roissy-CDG",77291,2.576883,49.004442,3.7,24h/24,T2 - E/F,Paris Aéroports,2017-12-20
FR*SOD*P*GADP*6*_*_*_,PCD,"Parking PCD, Aéroport de Roissy-CDG",93073,2.566858,49.003828,3.7,24h/24,T2 - E/F,Paris Aéroports,2018-11-07
FR*SOD*P*GADP*6*_*_*_,PCD,"Parking PCD, Aéroport de Roissy-CDG",93073,2.566858,49.003828,3.7,24h/24,T2 - E/F,Paris Aéroports,2018-11-07
FR*SOD*P*GADP*3*_*_*_,P2,"Parking P2, Aéroport de Orly",91479,2.361717,48.729857,3.7,24h/24,T2 - E/F,Paris Aéroports,2017-12-20
FR*SOD*P*GADP*2*_*_*_,PEF,"Parking PEF, Aéroport de Roissy-CDG",77291,2.576883,49.004442,3.7,24h/24,T2 - E/F,Paris Aéroports,2017-12-20
FR*SOD*P*GADP*5*_*_*_,PG,"Parking PG, Aéroport de Roissy-CDG",77294,2.605804,49.005505,3.7,24h/24,T2 - E/F,Paris Aéroports,2018-11-07
FR*SOD*P*GADP*1*_*_*_,P1,"Parking P1, Aéroport de Roissy-CDG",77282,2.541442,49.01387,3.7,24h/24,T2 - E/F,Paris Aéroports,2017-12-20
FR*SOD*P*GADP*5*_*_*_,PG,"Parking PG, Aéroport de Roissy-CDG",77294,2.605804,49.005505,3.7,24h/24,T2 - E/F,Paris Aéroports,2018-11-07
FR*SOD*P*GADP*2*_*_*_,PEF,"Parking PEF, Aéroport de Roissy-CDG",77291,2.576883,49.004442,3.7,24h/24,T2 - E/F,Paris Aéroports,2017-12-20
FR*SOD*P*GADP*5*_*_*_,PG,"Parking PG, Aéroport de Roissy-CDG",77294,2.605804,49.005505,3.7,24h/24,T2 - E/F,Paris Aéroports,2018-11-07
FR*SOD*P*GADP*6*_*_*_,PCD,"Parking PCD, Aéroport de Roissy-CDG",93073,2.566858,49.003828,3.7,24h/24,T2 - E/F,Paris Aéroports,2018-11-07
FR*G38*P33550*001,VILLENAVE D'ORNON - Avenue Du 7Eme Art,Avenue Du 7Eme Art 33140 VILLENAVE D'ORNON,33550,-0.534239,44.788631,4.0,24h/24 7j/7,EF,Alizé Liberté,2021-09-04
FR*G38*P33550*001,VILLENAVE D'ORNON - Avenue Du 7Eme Art,Avenue Du 7Eme Art 33140 VILLENAVE D'ORNON,33550,-0.534239,44.788631,50.0,24h/24 7j/7,CHADEMO,Alizé Liberté,2021-09-04
FR*G38*P33550*001,VILLENAVE D'ORNON - Avenue Du 7Eme Art,Avenue Du 7Eme Art 33140 VILLENAVE D'ORNON,33550,-0.534239,44.788631,175.0,24h/24 7j/7,COMBO,Alizé Liberté,2021-09-04
FR*G38*P33550*001,VILLENAVE D'ORNON - Avenue Du 7Eme Art,Avenue Du 7Eme Art 33140 VILLENAVE D'ORNON,33550,-0.534239,44.788631,50.0,24h/24 7j/7,CHADEMO,Alizé Liberté,2021-09-04
FR*G38*P33550*001,VILLENAVE D'ORNON - Avenue Du 7Eme Art,Avenue Du 7Eme Art 33140 VILLENAVE D'ORNON,33550,-0.534239,44.788631,50.0,24h/24 7j/7,T2,Alizé Liberté,2021-09-04
FR*MW1*S95053,Biocoop | Libourne,39 avenue de Verdun 33500 Libourne,33500,44.9102,-0.23838,22.0,24/24 7/7 jours,T2,Mobilygreen,2021-05-17
FR*G56*PLEMPEREURBMW62217*1,BMW Beaurains - Arras,1 Avenue des Coquelicots 62217 Beaurains,62099,2.797399,50.264948,22.08,24/24 7/7 jours,"EF, T2",BMW Beaurains - Arras,2021-03-03
FR*G56*PLEMPEREURBMW62400*1,BMW Béthune,Technoparc Futura 62400 Verquigneul,62847,2.659517,50.512507,22.08,24/24 7/7 jours,T2,BMW Béthune,2021-03-03
FR*G56*PBYMYCARBMW94440*1,BMW Chennevières,2 rue Lavoisier 94430 Chennevières-sur-Marne,94019,2.547393,48.796465,22.08,24/24 7/7 jours,"EF, T2",BMW Chennevières,2021-03-03
FR*M29*P29061*002,GOUESNOU - Place Des Fusillés,Place Des Fusillés 29850 GOUESNOU,29061,-4.465623,48.450323,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*M29*P29019*008,BREST - 5 Rue Ferdinand De Lessep - Ctc,5 Rue Ferdinand De Lessep - Ctc 29200 BREST,29019,-4.456781,48.419846,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*M29*P29019*008,BREST - 5 Rue Ferdinand De Lessep - Ctc,5 Rue Ferdinand De Lessep - Ctc 29200 BREST,29019,-4.456781,48.419846,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*M29*P29011*001,BOHARS - Rue Kreisker,Rue Kreisker 29820 BOHARS,29011,-4.514,48.426173,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*M29*P29019*009,BREST - 6 Rue Ferdinand De Lessep - Ctc,6 Rue Ferdinand De Lessep - Ctc 29200 BREST,29019,-4.456696,48.419867,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*M29*P29019*007,BREST - Boulevard Europe - Ctm,Boulevard Europe - Ctm 29200 BREST,29019,-4.465472,48.416068,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*M29*P29019*001,BREST - Avenue De La 1re Dfl,Avenue De La 1re Dfl 29200 BREST,29019,-4.543984,48.37805,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FRCPIE6501945,GVA / LYON 9 ABB,65 Rue du Souvenir 69009 France,69123,4.7966977886318,45.775301588445,24.0,"Lun-Vend 7AM à 8PM
Sam 7AM à 12PM",CCS2,BYMYCAR siège social,2021-01-14
FRCPIE6497755,GVA / VÉNISSIEUX AC1,10 Rue des Frères Louis et Emile Bertrand 69200 France,69259,4.864522070303399,45.71716787331292,22.0,"Lun-Vend 7AM à 8PM
Sam 7AM à 12PM",T2S,BYMYCAR siège social,2021-01-14
FRCPIE6494535,GVA / EPINAL,50 Avenue de Saint-Dié 88000 France,88160,6.477633053851646,48.187673003428706,11.0,"Lun-Vend 7AM à 8PM
Sam 7AM à 12PM",T2S,BYMYCAR siège social,2021-01-14
FRCPIE6498985,GVA / PRIEST-EN AC2,22 Route de l'Etrat 42270 France,42275,4.38317451529727,45.47071270194542,22.0,"Lun-Vend 7AM à 8PM
Sam 7AM à 12PM",T2S,BYMYCAR siège social,2021-01-14
FRCPIE6505045,GVA / ST-ROMAIN DC,"Zone du, le trye, 69560 France",69235,4.8646790886399,45.529337353526,24.0,"Lun-Vend 7AM à 8PM
Sam 7AM à 12PM",CCS2,BYMYCAR siège social,2021-01-14
FRCPIE2891265,GVA / FÉLIX FAURE DC,195 Avenue Félix Faure 69003 France,69123,4.871480045855403,45.75536680826673,22.0,"Lun-Vend 7AM à 8PM
Sam 7AM à 12PM",T2S,BYMYCAR siège social,2021-01-14
FR*SSD*PVOLVOATHISMONS91200*1,Bidaud Volvo Athis Mons,59 Avenue François Mitterrand 91200 Athis-Mons,91027,2.371157,48.702795,22.08,24/24 7/7 jours,T2,Bidaud Volvo Athis Mons,2021-03-03
FR*SSD*PVOLVOATHISMONS91200*1,Bidaud Volvo Athis Mons,59 Avenue François Mitterrand 91200 Athis-Mons,91027,2.371157,48.702795,22.08,24/24 7/7 jours,"EF, T2",Bidaud Volvo Athis Mons,2021-03-03
FR*SSD*PVOLVOATHISMONS91200*1,Bidaud Volvo Athis Mons,59 Avenue François Mitterrand 91200 Athis-Mons,91027,2.371157,48.702795,22.08,24/24 7/7 jours,"EF, T2",Bidaud Volvo Athis Mons,2021-03-03
FR*SSD*PVOLVOATHISMONS91200*1,Bidaud Volvo Athis Mons,59 Avenue François Mitterrand 91200 Athis-Mons,91027,2.371157,48.702795,22.08,24/24 7/7 jours,"EF, T2",Bidaud Volvo Athis Mons,2021-03-03
FR*SSD*PVOLVOATHISMONS91200*1,Bidaud Volvo Athis Mons,59 Avenue François Mitterrand 91200 Athis-Mons,91027,2.371157,48.702795,22.08,24/24 7/7 jours,"EF, T2",Bidaud Volvo Athis Mons,2021-03-03
FR*A88*P15122*001,MAURS (COMCOM CHATAIGNERAIE) Rue du 8 mai 1945 - Parking centre vétérinaire,Rue du 8 mai 1945 - Parking centre vétérinaire 15600 MAURS (COMCOM CHATAIGNERAIE),15122,2.198465,44.709621,50.0,24h/24 7j/7,COMBO,Alizé Liberté,2021-09-04
FR*A88*P15134*001,MONTSALVY (COMCOM CHATAIGNERAIE) Avenue de l'uvre L. Conlombant - D19 - Parking salle Polyvalente,Avenue de l'uvre L. Conlombant - D19 - Parking salle Polyvalente 15120 MONTSALVY (COMCOM CHATAIGNERAIE),15134,2.498555,44.708338,50.0,24h/24 7j/7,CHADEMO,Alizé Liberté,2021-09-04
FR*A88*P15196*001,ST MAMET LA SALVETAT (COMCOM CHATAIGNERAIE) Allée des Coudercs - Parking aire de jeu,Allée des Coudercs - Parking aire de jeu 15220 ST MAMET LA SALVETAT (COMCOM CHATAIGNERAIE),15196,2.309612,44.858068,4.0,24h/24 7j/7,EF,Alizé Liberté,2021-09-04
FR*A88*P15196*001,ST MAMET LA SALVETAT (COMCOM CHATAIGNERAIE) Allée des Coudercs - Parking aire de jeu,Allée des Coudercs - Parking aire de jeu 15220 ST MAMET LA SALVETAT (COMCOM CHATAIGNERAIE),15196,2.309612,44.858068,50.0,24h/24 7j/7,CHADEMO,Alizé Liberté,2021-09-04
FR*A88*P15122*001,MAURS (COMCOM CHATAIGNERAIE) Rue du 8 mai 1945 - Parking centre vétérinaire,Rue du 8 mai 1945 - Parking centre vétérinaire 15600 MAURS (COMCOM CHATAIGNERAIE),15122,2.198465,44.709621,50.0,24h/24 7j/7,COMBO,Alizé Liberté,2021-09-04
FR*A88*P15134*001,MONTSALVY (COMCOM CHATAIGNERAIE) Avenue de l'uvre L. Conlombant - D19 - Parking salle Polyvalente,Avenue de l'uvre L. Conlombant - D19 - Parking salle Polyvalente 15120 MONTSALVY (COMCOM CHATAIGNERAIE),15134,2.498555,44.708338,50.0,24h/24 7j/7,T2,Alizé Liberté,2021-09-04
FR*A16*P*WIIZ*61*_*_*_,Grasse Parking Square des Diables Bleus,Traverse Kellermann,6069,6.92296,43.651211,22.0,24h/24,E/F-T2,WiiiZ,2018-07-03
FR*A16*P*WIIZ*16*_*_*_,Grasse Stade Perdigon,Chemin du Grand Chêne,6069,6.932813,43.637277,22.0,24h/24,E/F-T2,WiiiZ,2018-05-14
FR*A16*P*WIIZ*20*_*_*_,Auribeau-sur-Siagne Parking du Bayle,Rue Jean Giono,6007,6.913658,43.607715,22.0,24h/24,E/F-T2,WiiiZ,2018-05-14
FR*A16*P*WIIZ*20*_*_*_,Auribeau-sur-Siagne Parking du Bayle,Rue Jean Giono,6007,6.913658,43.607715,22.0,24h/24,E/F-T2,WiiiZ,2018-05-14
FR*A16*P*WIIZ*21*_*_*_,Grasse Parking Place du Cours Honoré Cresp,Place du Cours Honoré Cresp,6069,6.920399,43.656431,22.0,24h/24,E/F-T2,WiiiZ,2018-07-06
FR*A16*P*WIIZ*81*_*_*_,Saint-Vallier-de-Thiey Parking Espace du Thiey,Chemin de la Siagne,6130,6.847364,43.700354,22.0,24h/24,E/F-T2,WiiiZ,2018-07-03
FR*A16*P*WIIZ*29*_*_*_,Le Mas Parking couvert,Route de Saint Auban,6081,6.858089,43.843213,22.0,24h/24,E/F-T2,WiiiZ,2018-07-06
FR*A16*P*WIIZ*65*_*_*_,Grasse Parking Alambic,Rond Point de l'Alambic,6069,6.936605,43.640909,22.0,24h/24,E/F-T2,WiiiZ,2018-07-03
FR*A16*P*WIIZ*79*_*_*_,Pégomas Parking Logis,Place du Logis,6090,6.929529,43.59236,22.0,24h/24,E/F-T2,WiiiZ,2018-07-03
FR*A16*P*WIIZ*91*_*_*_,Saint-Cézaire-sur-Siagne Parking Chemin de la Chaux,Chemin de la Chaux,6118,6.793363,43.650308,22.0,24h/24,E/F-T2,WiiiZ,2018-07-06
FR*A16*P*WIIZ*64*_*_*_,Grasse Parking la Chesnaie,Route d'Auribeau,6069,6.911085,43.639103,22.0,24h/24,E/F-T2,WiiiZ,2018-07-06
FR*A16*P*WIIZ*14*_*_*_,Grasse Parking Rue de l'ancien palais de justice,Rue de l'ancien palais de justice,6069,6.920752,43.657752,22.0,24h/24,E/F-T2,WiiiZ,2018-05-14
FR*A16*P*WIIZ*67*_*_*_,Mouans-Sartoux Parking du Parc,Allée du Parc,6084,6.971394,43.616841,22.0,24h/24,E/F-T2,WiiiZ,2018-07-03
FR*A16*P*WIIZ*62*_*_*_,Grasse Parking Giratoire du Moulin de Brun,Rond-point du Moulin de Brun,6069,6.944208,43.654076,22.0,24h/24,E/F-T2,WiiiZ,2018-07-03
FR*A16*P*WIIZ*94*_*_*_,Peymeinade - Parking Co-voiturage,Boulevard des 5 Communes,6530,6.892531,43.64505,22.0,24h/24,E/F-T2,WiiiZ,2020-03-31
FR*A16*P*WIIZ*63*_*_*_,Grasse Parking Avenue Carnot,Avenue Carnot,6069,6.922162,43.655692,22.0,24h/24,E/F-T2,WiiiZ,2018-07-03
FR*A16*P*WIIZ*78*_*_*_,Collongues Place du Château,Place du Château,6045,6.863265,43.888893,22.0,24h/24,E/F-T2,WiiiZ,2018-07-03
FR*A16*P*WIIZ*90*_*_*_,Peymeinade Parking Complexe Sportif,Chemin du Stade,6095,6.873651,43.638214,22.0,24h/24,E/F-T2,WiiiZ,2018-07-06
FR*A16*P*WIIZ*35*_*_*_,Caille Parking de la Moulière,Rue des Ecuries,6028,6.731209,43.779028,22.0,24h/24,E/F-T2,WiiiZ,2018-07-06
FR*A16*P*WIIZ*82*_*_*_,Cannes Parking Correia,Bd du Midi Louise Moreau,6029,6.979139,43.547507,22.0,24h/24,E/F-T2,WiiiZ,2018-07-03
FR*A16*P*WIIZ*48*_*_*_,Mougins Parking piscine des Campelières,Avenue Maréchal Juin,6085,6.998574,43.580824,22.0,24h/24,E/F-T2,WiiiZ,2018-07-03
FR*A16*P*WIIZ*47*_*_*_,Mougins Parking Salle omnisports du Font de l'Orme,Allée Pierre de Coubertin,6085,7.015534,43.609589,22.0,24h/24,E/F-T2,WiiiZ,2018-07-03
FR*A16*P*WIIZ*41*_*_*_,Théoule-sur-Mer Parking Place Général Bertrand,Place Général Bertrand,6138,6.939653,43.506011,22.0,24h/24,E/F-T2,WiiiZ,2018-07-03
FR*A16*P*WIIZ*27*_*_*_,Mandelieu-La Napoule Parking Robinson (Théatre de Verdure),Avenue de la Mer,6079,6.945192,43.534257,22.0,24h/24,E/F-T2,WiiiZ,2018-07-03
FR*A16*P*WIIZ*41*_*_*_,Théoule-sur-Mer Parking Place Général Bertrand,Place Général Bertrand,6138,6.939653,43.506011,22.0,24h/24,E/F-T2,WiiiZ,2018-07-06
FR*A16*P*WIIZ*83*_*_*_,Le Cannet Parking des Moulières,Rue des Moulières,6030,7.016371,43.577525,22.0,24h/24,E/F-T2,WiiiZ,2018-07-03
FR*A16*P*WIIZ*43*_*_*_,Cannes Contre Allée Francis Tonner,Contre Allée Francis Tonner,6029,6.966343,43.549852,22.0,24h/24,E/F-T2,WiiiZ,2018-07-03
FR*A16*P*WIIZ*45*_*_*_,Mougins Centre sportif de Mougins le Haut,Rue du cherche Midi,6085,7.037986,43.587604,22.0,24h/24,E/F-T2,WiiiZ,2018-07-03
FR*A22*P06083*008,MENTON - Rue Prato,Rue Prato 06500 MENTON,6083,7.499757,43.773746,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*A22*P06086*001,MOULINET - Boulevard Borriglione,Boulevard Borriglione 06380 MOULINET,6086,7.414438,43.941508,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*A22*P06083*004,MENTON - Pinčde - Quai De Monléon ( Borne 2),Pinčde - Quai De Monléon ( Borne 2)  06500 MENTON,6083,7.507036,43.775094,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*A22*P06012*003,BEAUSOLEIL - Avenue De Verdun (Eglise Beausoleil),Avenue De Verdun (Eglise Beausoleil) 06240 BEAUSOLEIL,6012,7.426915,43.744525,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*A22*P06083*006,"MENTON - Lavandičre - Route De Sospel, Parking De L'Araucaria","Lavandičre - Route De Sospel, Parking De L'Araucaria 06500 MENTON",6083,7.492061,43.790619,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*A22*P06162*001,LA BRIGUE - Avenue Du Général De Gaulle,Avenue Du Général De Gaulle 06430 LA BRIGUE,6162,7.616321,44.063348,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*A22*P06150*002,LA TURBIE - Place Neuve,Place Neuve 06320 LA TURBIE,6150,7.399986,43.744711,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*A22*P06062*001,FONTAN - Quai De La Roya,Quai De La Roya 06550 FONTAN,6062,7.554498,44.002431,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*A22*P06162*001,LA BRIGUE - Avenue Du Général De Gaulle,Avenue Du Général De Gaulle 06430 LA BRIGUE,6162,7.616321,44.063348,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*A22*P06067*001,GORBIO - Place Des Victoires,Place Des Victoires 06500 GORBIO,6067,7.442932,43.78694,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*A22*P06023*001,BREIL SUR ROYA - Boulevard Rouvier,Boulevard Rouvier 06540 BREIL SUR ROYA,6023,7.51395,43.936804,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*MW1*S87135,Carrefour Market Audruicq | Audruicq,1000 Avenue des Alliés 62370 Audruicq,62370,2.0719,50.8713,11.0,24/24 7/7 jours,T2,Mobilygreen,2021-04-30
FR*MW1*S87143,Ferrières | Rue de la Juillerie,rue De La Juillerie 17170 Ferrières,17170,-0.873,46.2281,11.0,24/24 7/7 jours,T2,Mobilygreen,2021-04-30
FR*MW1*S30,CARREFOUR ISLE JOURDAIN,zone d'activité commerciale Pont Peyrin 2 32600 ISLE JOURDAIN,32600,1.0701,43.602,7.0,24/24 7/7 jours,"E/F, T2",Mobilygreen,2021-04-30
FR*A16*P*WIIZ*73*_*_*_,Valbonne Parking Garbejaïre,Parking Centre Médical médiathèque,6152,7.044881,43.624324,22.0,24h/24,E/F-T2,WiiiZ,2018-10-05
FR*A16*P*WIIZ*74*_*_*_,Valbonne Parking Valis Bonna,Parking Valis Bonna,6152,7.006775,43.642094,22.0,24h/24,E/F-T2,WiiiZ,2018-10-05
FR*A16*P*WIIZ*10*_*_*_,Antibes Parking St Roch,Avenue de Verdun,6004,7.123361,43.583973,22.0,24h/24,E/F-T2,WiiiZ,2021-05-02
FR*A16*P*WIIZ*52*_*_*_,Villeneuve-Loubet Parking Fighières,Boulevard Eric Tabarly,6161,7.139475,43.637202,22.0,24h/24,E/F-T2,WiiiZ,2018-10-05
FR*A16*P*WIIZ*54*_*_*_,Vallauris Parking Mairie,Avenue de l'Hopital,6155,7.056048,43.579429,22.0,24h/24,E/F-T2,WiiiZ,2018-10-05
FR*A16*P*WIIZ*51*_*_*_,Villeneuve-Loubet Parking Médiathèque,Allée René Cassin,6161,7.12692,43.656188,22.0,24h/24,E/F-T2,WiiiZ,2018-10-05
FR*A16*P*WIIZ*76*_*_*_,Valbonne Parking Hotel de Ville,Avenue St Roch,6152,7.007235,43.640322,22.0,24h/24,E/F-T2,WiiiZ,2018-10-05
FR*A16*P*WIIZ*69*_*_*_,Antibes Parking Foch,Boulevard maréchal foch,6004,7.120866,43.578244,22.0,24h/24,E/F-T2,WiiiZ,2018-10-05
FR*A16*P*WIIZ*75*_*_*_,Valbonne Place Bermond,Place Bermond,6152,7.039275,43.621956,22.0,24h/24,E/F-T2,WiiiZ,2018-10-05
FR*A16*P*WIIZ*57*_*_*_,Vallauris Parking Louce,Rue Alexandre Louce,6155,7.074144,43.569863,22.0,24h/24,E/F-T2,WiiiZ,2018-10-05
FR*A16*P*WIIZ*51*_*_*_,Villeneuve-Loubet Parking Médiathèque,Allée René Cassin,6161,7.12692,43.656188,22.0,24h/24,E/F-T2,WiiiZ,2018-10-05
FR*A16*P*WIIZ*54*_*_*_,Vallauris Parking Mairie,Avenue de l'Hopital,6155,7.056048,43.579429,22.0,24h/24,E/F-T2,WiiiZ,2018-10-05
FR*A16*P*WIIZ*10*_*_*_,Antibes Parking St Roch,Avenue de Verdun,6004,7.123361,43.583973,22.0,24h/24,E/F-T2,WiiiZ,2018-10-05
FR*A16*P*WIIZ*58*_*_*_,Roquefort-les-Pins Parking Centre Village,Route de Valbonne,6105,7.049019,43.665606,22.0,24h/24,E/F-T2,WiiiZ,2018-10-05
FR*A16*P*WIIZ*19*_*_*_,Biot Parking St Philippe,Avenue de la Roumanille,6018,7.074646,43.618129,22.0,24h/24,E/F-T2,WiiiZ,2018-10-05
FR*A16*P*WIIZ*37*_*_*_,Châteauneuf-Grasse Parking Place des Pins,Place des Pins,6038,6.972869,43.680862,22.0,24h/24,E/F-T2,WiiiZ,2018-10-05
FR*A51*P51649*001,VITRY LE FRANCOIS - Parking Place De La Gare,Parking Place De La Gare 51300 VITRY LE FRANCOIS,51649,4.587745,48.7185,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*A51*P51649*001,VITRY LE FRANCOIS - Parking Place De La Gare,Parking Place De La Gare 51300 VITRY LE FRANCOIS,51649,4.587745,48.7185,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*A21*P01276*001,NIEVROZ - Parking de covoiturage - Route de Balan,Route de Balan 01120 NIEVROZ,1276,5.051902,45.837942,22.0,24h/24 7j/7,EF-T2,Alizé Liberté,2021-09-04
FR*A15*P01244*001,MEXIMIEUX - Rue Des Stades,Rue des stades 01800 MEXIMIEUX,1244,5.192075,45.900445,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*ABA*P13058*001,MAUSSANE-LES-ALPILLES - Maison De Retraite De La Vallée Des Baux,Maison De Retraite De La Vallée Des Baux 13520 MAUSSANE-LES-ALPILLES,13058,4.80578,43.721516,22.0,24h/24 7j/7,T2-EF,SIMONE,2021-09-04
FR*ABA*P13100*004,SAINT-REMY-DE-PROVENCE - Avenue Louis Mistral,Avenue Louis Mistral 13210 SAINT-REMY-DE-PROVENCE,13100,4.829994,43.790756,22.0,24h/24 7j/7,T2-EF,SIMONE,2021-09-04
FR*ABA*P13038*001,FONTVIEILLE - Parking Des Arènes,Parking Des Arènes 13990 FONTVIEILLE,13038,4.709475,43.724666,22.0,24h/24 7j/7,T2-EF,SIMONE,2021-09-04
FR*ABA*P13038*001,FONTVIEILLE - Parking Des Arènes,Parking Des Arènes 13990 FONTVIEILLE,13038,4.709475,43.724666,22.0,24h/24 7j/7,T2-EF,SIMONE,2021-09-04
FR*ABA*P13057*001,MAS-BLANC-DES-ALPILLES - Place Pierre Limberton,Place Pierre Limberton 13103 MAS-BLANC-DES-ALPILLES,13057,4.755862,43.788423,22.0,24h/24 7j/7,T2-EF,SIMONE,2021-09-04
FR*ABA*P13100*002,SAINT-REMY-DE-PROVENCE - Office De Tourisme - Place Jean Jaurès,Office De Tourisme - Place Jean Jaurès 13210 SAINT-REMY-DE-PROVENCE,13100,4.831202,43.786244,22.0,24h/24 7j/7,T2-EF,SIMONE,2021-09-04
FR*ABA*P13034*001,EYGALIERES - Parking Avenue Leon Blum,Parking Avenue Leon Blum 13810 EYGALIERES,13034,4.94716,43.761237,22.0,24h/24 7j/7,T2-EF,SIMONE,2021-09-04
FR*OTH*POTHR*145,CCVL - Grézieu-La-Varenne - Mairie,"14 D30, 69290 Grézieu-La-Varenne",69094,4.693161,45.748417,22.0,24h/24,T2-E/F,IZIVIA,2021-07-05
FR*OTH*POTHR*150,CCVL - Thurins - Place de la Mairie,"Place de la mairie, 69510 Thurins",69249,4.641239,45.683805,22.0,24h/24,T2-E/F,IZIVIA,2021-07-05
FR*OTH*POTHR*144,CCVL - Pollionnay - Chemin des Presles,"350 Chemin des Presles, 69290 Pollionnay",69154,4.658996,45.762571,22.0,24h/24,T2-E/F,IZIVIA,2021-07-05
FR*OTH*POTHR*149,CCVL - Messimy - Chemin des Lats,"17 Chemin des Lats, 69510 Messimy",69131,4.689516,45.701667,22.0,24h/24,T2-E/F,IZIVIA,2021-07-05
FR*SSD*PCEETRUS59656*1,CEETRUS Roncq2,"Auchan, 1 Route de Roncq 59960 Neuville-en-Ferrain",59426,3.14474,50.741501,22.08,24/24 7/7 jours,T2,CEETRUS Roncq2,2021-03-03
,Horloge,"Horloge, rue du Lac Majeur, 73370 Le Bourget-du-Lac",73051,5.868361,45.644002,,PMR,semi-rapide,,2018-03-10
FR*BSP*28000000000252,Karting de Chartres,Avenue Victor Hugo,28085,1.5418966,48.4480485,22.0,accessible aux heures d'ouverture du site,T2-E/F,BSP,2020-12-07
FR*BSP*28000000000252,Karting de Chartres,Avenue Victor Hugo,28085,1.5418966,48.4480485,22.0,accessible aux heures d'ouverture du site,T2-E/F,BSP,2020-12-07
FR*MW1*S95041,Château De Pray | Chargé,Rue du Cèdre 37530 Chargé,37530,1.01664,47.4246,22.0,24/24 7/7 jours,"E/F, T2",Mobilygreen,2021-04-30
FR*MW1*S94977,Château Mangot | Saint-Étienne-de-Lisse,2 LDT Mangot 33330 Saint-Étienne-de-Lisse,33330,-0.078846,44.8853,22.0,24/24 7/7 jours,"E/F, T2",Mobilygreen,2021-04-30
FR*G52*P33281*001,MERIGNAC (GO + BCO + C) - Avenue De Magudas,Avenue De Magudas 33700 MERIGNAC (GO + BCO + C),33281,-0.678986,44.856971,22.0,24h/24 7j/7,EF-T2,Alizé Liberté,2021-09-04
FR*G52*P34079*001,CLERMONT L'HERAULT - Zac De La Salamane,Zac De La Salamane 34800 CLERMONT L'HERAULT,34079,3.472917,43.602926,50.0,24h/24 7j/7,EF-T2,Alizé Liberté,2021-09-04
